duration_seconds,cpu0_package_joules,cpu0_core_joules,cpu0_uncore_joules,cpu0_dram_joules,image,model
2.502440,8.479614,6.280640,0.088074,1.743225,1Mb,resnet34
1.988839,7.144287,5.404480,0.084595,1.421570,1Mb,resnet34
2.524643,7.960999,5.889526,0.090088,1.739746,1Mb,resnet34
2.855259,8.785767,6.438660,0.085327,1.941040,1Mb,resnet34
2.618252,8.913696,6.737366,0.090881,1.810364,1Mb,resnet34
2.578047,8.364380,6.168335,0.086487,1.772278,1Mb,resnet34
2.680887,8.388245,6.158569,0.086121,1.833374,1Mb,resnet34
2.615990,8.411743,6.182983,0.097168,1.819763,1Mb,resnet34
3.951773,10.962463,7.925232,0.086731,2.593140,1Mb,resnet34
3.510698,10.227600,7.364319,0.094543,2.346497,1Mb,resnet34
5.968190,15.032043,10.537842,0.122131,3.832275,1Mb,resnet34
2.819687,8.640869,6.371460,0.093140,1.927185,1Mb,resnet34
2.650562,8.508301,6.236816,0.087708,1.808777,1Mb,resnet34
2.618703,9.314575,6.968445,0.090210,1.885071,1Mb,resnet34
2.833432,9.437195,7.009521,0.091248,1.927063,1Mb,resnet34
4.156348,11.530579,8.183228,0.101318,2.714539,1Mb,resnet34
2.642900,8.714905,6.456665,0.085205,1.827454,1Mb,resnet34
2.694578,8.900452,6.568970,0.086243,1.894226,1Mb,resnet34
2.790841,8.598999,6.329956,0.062683,1.862488,1Mb,resnet34
2.657813,9.237549,6.699646,0.089966,1.814453,1Mb,resnet34
1.580657,6.447388,4.853516,0.087219,1.174072,1Mb,resnet34
1.708754,6.742493,5.142029,0.089417,1.255554,1Mb,resnet34
2.794910,8.746033,6.310974,0.093018,1.913940,1Mb,resnet34
2.462331,7.969971,5.883118,0.087280,1.722595,1Mb,resnet34
2.367195,8.114746,5.997620,0.088806,1.669250,1Mb,resnet34
2.682437,8.422791,6.209167,0.089050,1.835938,1Mb,resnet34
1.716728,5.949158,4.461792,0.057251,1.178528,1Mb,resnet34
1.975311,7.150452,5.379028,0.083740,1.401672,1Mb,resnet34
6.769268,68.471741,31.432861,0.098145,4.614563,1Mb,resnet18
3.062799,9.066406,6.515808,0.067078,2.018127,1Mb,resnet18
1.847147,5.918762,4.330322,0.057373,1.254761,1Mb,resnet18
2.324611,7.119446,5.089294,0.061890,1.543823,1Mb,resnet18
2.484055,7.356506,5.288696,0.064087,1.645752,1Mb,resnet18
2.724169,7.918396,5.660034,0.070068,1.803772,1Mb,resnet18
1.952672,6.234497,4.601685,0.059265,1.324219,1Mb,resnet18
1.819157,6.057617,4.411133,0.058289,1.248962,1Mb,resnet18
4.183800,12.040649,8.653381,0.079041,2.746887,1Mb,resnet18
2.613438,7.586548,5.490479,0.064331,1.734253,1Mb,resnet18
2.411224,7.038818,5.075989,0.062927,1.583984,1Mb,resnet18
1.575938,5.456116,4.064026,0.055298,1.094727,1Mb,resnet18
2.648375,7.577209,5.459778,0.064453,1.744995,1Mb,resnet18
2.892866,7.970398,5.622925,0.059692,1.878174,1Mb,resnet18
1.858955,6.095642,4.531433,0.064331,1.283203,1Mb,resnet18
3.363021,9.268127,6.598938,0.074280,2.181091,1Mb,resnet18
1.799856,5.831482,4.334900,0.059021,1.229675,1Mb,resnet18
3.994078,10.666992,7.523254,0.073730,2.587097,1Mb,resnet18
2.262900,7.059875,5.226013,0.056946,1.548523,1Mb,resnet18
3.019384,8.280518,5.855286,0.069275,1.951782,1Mb,resnet18
3.114914,9.127991,6.608276,0.072388,2.038452,1Mb,resnet18
2.402568,7.368530,5.389038,0.061829,1.614258,1Mb,resnet18
1.994911,6.298096,4.606018,0.061096,1.354675,1Mb,resnet18
1.864487,6.008240,4.401306,0.061218,1.265869,1Mb,resnet18
1.558566,5.446167,4.067261,0.055664,1.095947,1Mb,resnet18
1.498553,5.212708,3.908936,0.047119,1.042725,1Mb,resnet18
1.727767,5.685364,4.175293,0.065247,1.187683,1Mb,resnet18
1.805006,5.928223,4.382690,0.058289,1.237488,1Mb,resnet18
2.916133,8.197571,5.790588,0.068237,1.915955,1Mb,resnet18
2.565346,7.304321,5.229614,0.066345,1.697449,1Mb,resnet18
2.730202,7.809387,5.544556,0.065613,1.813965,1Mb,resnet18
2.678260,7.684265,5.555542,0.062439,1.766663,1Mb,resnet18
2.085186,6.549744,4.743469,0.063049,1.395935,1Mb,resnet18
2.663062,7.763611,5.579285,0.065063,1.757874,1Mb,resnet18
2.123320,8.201416,6.294312,0.061157,1.469666,1Mb,resnet18
5.297608,13.782959,9.688904,0.086975,3.347839,1Mb,resnet18
2.310002,6.956543,5.059326,0.059143,1.519165,1Mb,resnet18
2.647733,7.646790,5.514404,0.066040,1.736450,1Mb,resnet18
3.380241,8.994385,6.441895,0.064941,2.164307,1Mb,resnet18
1.920330,6.295715,4.617920,0.058777,1.313354,1Mb,resnet18
2.596723,7.606934,5.490295,0.060791,1.711243,1Mb,resnet18
2.612198,7.709045,5.518799,0.065552,1.703491,1Mb,resnet18
2.909246,8.328125,5.947083,0.067139,1.904663,1Mb,resnet18
1.873091,6.086304,4.446899,0.061218,1.266052,1Mb,resnet18
2.429431,7.405029,5.426880,0.061462,1.622986,1Mb,resnet18
1.990201,6.391052,4.668396,0.060120,1.338745,1Mb,resnet18
2.349719,7.289612,5.321472,0.065186,1.591675,1Mb,resnet18
2.310324,7.756104,5.728149,0.062012,1.590027,1Mb,resnet18
2.671999,7.580261,5.432251,0.063538,1.749756,1Mb,resnet18
2.659448,7.628601,5.516113,0.066223,1.751892,1Mb,resnet18
2.543233,7.749084,5.552124,0.093506,1.725952,1Mb,resnet18
2.701281,7.766418,5.570007,0.095215,1.794128,1Mb,resnet18
3.528637,9.440796,6.644470,0.097595,2.295166,1Mb,resnet18
3.535610,9.686401,6.902649,0.098022,2.305603,1Mb,resnet18
1.843613,6.094482,4.527222,0.079773,1.293701,1Mb,resnet18
4.515532,11.432251,7.922791,0.103271,2.899719,1Mb,resnet18
2.585481,7.650391,5.491089,0.086609,1.744202,1Mb,resnet18
2.163178,7.075378,5.232727,0.085388,1.504456,1Mb,resnet18
1.812150,5.695374,4.194824,0.056946,1.228394,1Mb,resnet18
2.416010,8.103516,6.065674,0.085693,1.648193,1Mb,resnet18
4.267400,11.017578,7.707947,0.103027,2.762207,1Mb,resnet18
2.626916,7.513428,5.423584,0.082825,1.740784,1Mb,resnet18
2.661220,8.031250,5.797852,0.089905,1.799194,1Mb,resnet18
1.842594,5.863770,4.311035,0.079651,1.280579,1Mb,resnet18
2.774926,8.465637,6.145569,0.084778,1.860046,1Mb,resnet18
2.653686,8.012939,5.782776,0.092041,1.790894,1Mb,resnet18
4.272040,11.059326,7.675537,0.095886,2.737976,1Mb,resnet18
2.686604,8.467468,6.213806,0.087952,1.824829,1Mb,resnet18
2.511349,7.714111,5.609131,0.087036,1.717529,1Mb,resnet18
3.320681,9.504272,6.699097,0.095825,2.207703,1Mb,resnet18
2.978836,8.935547,6.545471,0.090698,1.987549,1Mb,resnet18
2.727350,7.963135,5.652222,0.091553,1.832336,1Mb,resnet18
2.474888,7.220703,5.188171,0.086487,1.653687,1Mb,resnet18
1.543680,5.753418,4.316101,0.072571,1.117676,1Mb,resnet18
2.488837,12.658264,10.251160,0.101624,1.870422,1Mb,resnet18
1.741361,7.355896,5.780762,0.044312,1.229004,1Mb,resnet18
1.643429,6.038147,4.566040,0.083923,1.192444,1Mb,resnet18
2.644099,8.253113,5.946777,0.090698,1.815796,1Mb,resnet18
3.194808,9.037048,6.443420,0.092834,2.132202,1Mb,resnet18
2.483100,7.918518,5.676147,0.084717,1.695435,1Mb,resnet18
1.675746,5.846252,4.311768,0.081238,1.206177,1Mb,resnet18
2.017892,6.516296,4.784485,0.079834,1.417603,1Mb,resnet18
2.438869,7.382935,5.295410,0.088257,1.637024,1Mb,resnet18
1.568944,5.692383,4.252869,0.084473,1.150879,1Mb,resnet18
2.518910,7.794495,5.612122,0.097290,1.726196,1Mb,resnet18
1.776996,6.714050,5.068359,0.079102,1.267273,1Mb,resnet18
1.660090,5.915161,4.421082,0.080750,1.202759,1Mb,resnet18
1.898169,6.567871,4.846558,0.082031,1.335144,1Mb,resnet18
2.754810,8.231934,5.922546,0.089966,1.835022,1Mb,resnet18
1.709637,6.136230,4.596924,0.081116,1.222595,1Mb,resnet18
2.494957,7.667786,5.542603,0.086121,1.681396,1Mb,resnet18
2.962801,8.886963,6.444458,0.092957,2.000427,1Mb,resnet18
1.769197,6.054626,4.515747,0.081482,1.251526,1Mb,resnet18
2.731031,8.045166,5.755615,0.086914,1.813721,1Mb,resnet18
2.769918,8.082031,5.842651,0.088989,1.872131,1Mb,resnet18
2.848267,8.134949,5.859131,0.091797,1.894043,1Mb,resnet18
2.026984,6.287659,4.633667,0.079285,1.382751,1Mb,resnet18
2.506916,7.878357,5.741577,0.087280,1.715942,1Mb,resnet18
1.810610,6.195984,4.589417,0.082825,1.265930,1Mb,resnet18
3.092765,9.049805,6.649841,0.093384,2.023499,1Mb,resnet18
7.425879,49.170105,42.008606,0.097229,5.434692,1Mb,resnet152
2.148380,10.341858,8.278076,0.085449,1.624390,1Mb,resnet152
2.590055,11.164795,8.864868,0.086426,1.903259,1Mb,resnet152
3.018946,12.134705,9.376038,0.093323,2.155884,1Mb,resnet152
3.622588,13.299561,10.210693,0.095520,2.541016,1Mb,resnet152
2.162143,10.214478,8.193237,0.088623,1.654114,1Mb,resnet152
2.926502,16.299866,13.568359,0.088257,2.256714,1Mb,resnet152
3.348727,14.347717,11.437927,0.088562,2.405518,1Mb,resnet152
2.823236,11.191528,8.734497,0.093750,2.022400,1Mb,resnet152
2.580864,11.182983,8.910522,0.096130,1.913452,1Mb,resnet152
2.724052,11.596985,9.219177,0.093323,2.009644,1Mb,resnet152
2.683231,13.242798,10.715881,0.086914,2.076050,1Mb,resnet152
2.279852,10.311768,8.185486,0.088074,1.705383,1Mb,resnet152
3.076982,11.948914,9.305664,0.091248,2.192810,1Mb,resnet152
2.131474,10.198120,8.232483,0.100464,1.631836,1Mb,resnet152
2.095709,9.906250,8.063049,0.079285,1.580505,1Mb,resnet152
2.451380,10.561768,8.371216,0.085327,1.791321,1Mb,resnet152
3.130882,11.797180,9.216614,0.067261,2.165649,1Mb,resnet152
2.338506,10.751770,8.559143,0.086609,1.744995,1Mb,resnet152
1.800481,9.475464,7.745422,0.083496,1.417419,1Mb,resnet152
1.815823,9.627930,7.817505,0.082825,1.418518,1Mb,resnet152
3.721928,13.761414,10.594055,0.095764,2.603882,1Mb,resnet152
3.186327,12.150146,9.356995,0.088745,2.253357,1Mb,resnet152
3.797331,13.865234,10.734253,0.101013,2.631958,1Mb,resnet152
2.662743,10.724365,8.365845,0.084229,1.903381,1Mb,resnet152
4.193658,14.550964,10.878296,0.107117,2.877502,1Mb,resnet152
2.601339,10.785767,8.499939,0.095642,1.880432,1Mb,resnet152
6.772571,19.322815,13.982483,0.118713,4.420837,1Mb,resnet152
3.034967,12.061035,9.432983,0.101440,2.184875,1Mb,resnet152
2.728697,11.565002,9.065613,0.084656,1.988892,1Mb,resnet152
3.132067,11.982544,9.297791,0.092529,2.207214,1Mb,resnet152
3.283648,12.539185,9.703125,0.092285,2.298828,1Mb,resnet152
2.098701,9.993347,8.010193,0.082947,1.593628,1Mb,resnet152
2.474537,11.457703,9.197754,0.085754,1.835083,1Mb,resnet152
2.672451,11.104858,8.716187,0.093689,1.953857,1Mb,resnet152
2.641718,11.134155,8.766357,0.088501,1.923584,1Mb,resnet152
2.258440,10.932617,8.741333,0.096680,1.773621,1Mb,resnet152
1.664548,9.179932,7.527039,0.090820,1.338684,1Mb,resnet152
2.417125,10.717651,8.473511,0.086182,1.807495,1Mb,resnet152
2.541029,12.261414,9.684448,0.084595,1.943298,1Mb,resnet152
2.050772,10.017944,8.039429,0.083984,1.576599,1Mb,resnet152
2.978072,12.490112,9.627014,0.157104,2.231445,1Mb,resnet152
2.601795,11.214233,8.879272,0.086792,1.912964,1Mb,resnet152
2.175547,10.466431,8.400330,0.088196,1.655151,1Mb,resnet152
2.905037,11.951050,9.426636,0.093445,2.110657,1Mb,resnet152
2.770696,11.045898,8.675659,0.087158,1.991211,1Mb,resnet152
2.890715,12.169189,9.709534,0.089478,2.088013,1Mb,resnet152
2.473518,10.809143,8.618591,0.086243,1.826599,1Mb,resnet152
2.774149,11.204224,8.802124,0.091980,1.992188,1Mb,resnet152
6.658799,19.245056,13.853455,0.192383,4.402649,1Mb,resnet152
2.896363,11.474670,9.032104,0.092163,2.079590,1Mb,resnet152
2.787979,11.613525,9.256958,0.072815,1.997620,1Mb,resnet152
2.044828,9.514709,7.714783,0.062927,1.512390,1Mb,resnet152
1.951164,9.738281,7.874939,0.084595,1.512390,1Mb,resnet152
2.936523,11.811707,9.232483,0.092896,2.102905,1Mb,resnet152
2.945275,11.727356,9.182251,0.066833,2.070251,1Mb,resnet152
2.511117,11.164551,8.815430,0.101501,1.886353,1Mb,resnet152
2.748654,12.308472,9.729675,0.104553,2.037720,1Mb,resnet152
4.517205,15.269043,11.470093,0.101257,3.074402,1Mb,resnet152
2.499928,10.782043,8.593140,0.087158,1.833252,1Mb,resnet152
1.880330,9.625671,7.768127,0.083557,1.462097,1Mb,resnet152
2.641478,11.398071,8.923828,0.094116,1.949280,1Mb,resnet152
2.604738,11.716614,9.359131,0.085693,1.920715,1Mb,resnet152
2.577362,10.687195,8.457703,0.089539,1.872559,1Mb,resnet152
7.769051,22.068481,15.877502,0.128357,5.055725,1Mb,resnet152
2.628070,11.114685,8.776550,0.085938,1.933411,1Mb,resnet152
2.039382,9.737915,7.867859,0.087891,1.545105,1Mb,resnet152
2.098829,10.864624,8.813599,0.079651,1.615601,1Mb,resnet152
2.194082,10.287903,8.215393,0.088196,1.664917,1Mb,resnet152
2.575275,10.956360,8.716492,0.077942,1.873474,1Mb,resnet152
2.468461,11.191162,8.938660,0.090271,1.841370,1Mb,resnet152
2.255495,10.536499,8.473389,0.079407,1.689331,1Mb,resnet152
2.662692,11.246094,8.933655,0.092590,1.949402,1Mb,resnet152
2.667703,11.312378,8.912048,0.086365,1.948853,1Mb,resnet152
4.836809,15.583801,11.634460,0.104431,3.244446,1Mb,resnet152
2.165145,10.239502,8.212830,0.085693,1.647461,1Mb,resnet152
2.279312,10.526733,8.350037,0.092285,1.727356,1Mb,resnet152
1.997047,9.934753,8.071960,0.088501,1.549683,1Mb,resnet152
2.733524,11.529114,9.025635,0.093323,1.999146,1Mb,resnet152
2.313356,10.968811,8.841309,0.085449,1.743225,1Mb,resnet152
3.063655,12.397217,9.771423,0.091064,2.171265,1Mb,resnet152
2.634603,11.108398,8.789307,0.087036,1.920715,1Mb,resnet152
2.573910,11.112366,8.810425,0.087280,1.878357,1Mb,resnet152
2.736219,11.296570,8.949768,0.089050,1.981628,1Mb,resnet152
2.871191,11.853394,9.263245,0.090149,2.042175,1Mb,resnet152
2.719938,11.080933,8.798035,0.085876,1.959534,1Mb,resnet152
2.388361,10.725586,8.571777,0.086914,1.767151,1Mb,resnet152
2.742878,11.342102,9.016174,0.088379,1.996338,1Mb,resnet152
3.065225,12.296509,9.682678,0.085815,2.177490,1Mb,resnet152
3.210806,12.089600,9.456970,0.090149,2.262329,1Mb,resnet152
3.056780,12.388367,9.660706,0.093079,2.218323,1Mb,resnet152
2.629610,11.277222,8.888855,0.085022,1.917236,1Mb,resnet152
1.966039,10.530273,8.649109,0.083801,1.532776,1Mb,resnet152
1.973776,9.777527,7.909546,0.081665,1.518616,1Mb,resnet152
2.339216,10.763977,8.616577,0.084045,1.735718,1Mb,resnet152
3.034126,11.956543,9.310547,0.100098,2.160095,1Mb,resnet152
3.352559,12.407959,9.565125,0.103149,2.334839,1Mb,resnet152
2.010927,10.338928,8.338806,0.088257,1.564087,1Mb,resnet152
1.690572,9.813293,8.000854,0.095276,1.384338,1Mb,resnet152
2.591015,11.181519,8.809570,0.097229,1.881104,1Mb,resnet152
7.043142,39.711914,33.005493,0.117310,4.996582,1Mb,resnet50
2.517226,8.646057,6.418823,0.087097,1.766235,1Mb,resnet50
2.595627,8.821777,6.595337,0.086243,1.820862,1Mb,resnet50
1.722935,7.379333,5.677673,0.085571,1.330200,1Mb,resnet50
6.762831,17.095703,11.835510,0.119995,4.338684,1Mb,resnet50
1.747830,6.911682,5.273193,0.089478,1.299194,1Mb,resnet50
2.900224,9.175110,6.750916,0.095581,1.975403,1Mb,resnet50
1.868518,7.520752,5.737671,0.082092,1.387085,1Mb,resnet50
2.691303,9.008057,6.693970,0.093018,1.886353,1Mb,resnet50
1.648042,6.988770,5.385864,0.082275,1.264648,1Mb,resnet50
2.451148,10.140930,7.847107,0.083801,1.798096,1Mb,resnet50
1.616992,6.558594,5.076538,0.070862,1.195618,1Mb,resnet50
2.581602,8.854736,6.623474,0.089355,1.822754,1Mb,resnet50
2.573638,8.975220,6.669373,0.089661,1.817444,1Mb,resnet50
2.565514,8.604736,6.348145,0.088806,1.822449,1Mb,resnet50
2.935507,9.577759,7.078064,0.091064,2.038208,1Mb,resnet50
2.756972,9.103088,6.728394,0.087891,1.944214,1Mb,resnet50
1.872195,7.396973,5.717957,0.082703,1.395630,1Mb,resnet50
2.775644,9.133118,6.717651,0.085632,1.934387,1Mb,resnet50
2.797891,8.642456,6.371399,0.090088,1.926636,1Mb,resnet50
1.710415,6.863342,5.207642,0.083252,1.277283,1Mb,resnet50
2.708843,8.939819,6.656921,0.090088,1.890320,1Mb,resnet50
3.128197,9.985107,7.379517,0.100708,2.165405,1Mb,resnet50
1.527707,7.000671,5.569824,0.068420,1.150513,1Mb,resnet50
3.245688,9.854309,7.147644,0.095398,2.199158,1Mb,resnet50
2.083171,7.378418,5.612488,0.057129,1.457703,1Mb,resnet50
2.278308,8.115784,6.118469,0.088867,1.638916,1Mb,resnet50
1.703523,6.955200,5.312439,0.080994,1.291565,1Mb,resnet50
3.638237,10.822937,7.908875,0.096313,2.453918,1Mb,resnet50
2.556388,8.788696,6.598206,0.087524,1.809692,1Mb,resnet50
2.457198,8.589294,6.471863,0.083923,1.749634,1Mb,resnet50
2.390967,8.279602,6.211182,0.085449,1.711914,1Mb,resnet50
2.699422,8.958740,6.586304,0.093140,1.880798,1Mb,resnet50
1.983661,7.553894,5.789917,0.082092,1.452332,1Mb,resnet50
2.576135,8.819336,6.612000,0.085449,1.809692,1Mb,resnet50
2.512139,8.569519,6.389282,0.088135,1.768555,1Mb,resnet50
1.724470,7.151489,5.518494,0.083496,1.301331,1Mb,resnet50
1.721769,7.677368,6.025452,0.070679,1.302429,1Mb,resnet50
2.472829,8.187988,6.211914,0.055908,1.705444,1Mb,resnet50
2.538357,8.742981,6.560669,0.083252,1.794189,1Mb,resnet50
1.881888,7.327515,5.515564,0.092285,1.415344,1Mb,resnet50
1.544697,6.536133,5.052002,0.076172,1.194153,1Mb,resnet50
1.895972,6.996582,5.342590,0.058777,1.353577,1Mb,resnet50
2.460972,8.484802,6.340210,0.089233,1.738220,1Mb,resnet50
4.519591,12.638000,9.035706,0.101318,3.012756,1Mb,resnet50
2.599153,8.941650,6.688416,0.090576,1.869690,1Mb,resnet50
3.923413,11.522583,8.177795,0.110840,2.677368,1Mb,resnet50
2.746785,8.707397,6.397949,0.095764,1.916260,1Mb,resnet50
2.564482,8.703796,6.472290,0.087402,1.816956,1Mb,resnet50
2.519692,9.340088,7.115540,0.090271,1.807129,1Mb,resnet50
2.092884,7.758545,5.886719,0.087952,1.543640,1Mb,resnet50
2.599150,8.816467,6.502197,0.089722,1.821045,1Mb,resnet50
2.915235,9.799255,7.296326,0.092712,2.069336,1Mb,resnet50
1.672834,6.979065,5.349548,0.077759,1.275696,1Mb,resnet50
2.929822,9.718872,7.122498,0.100037,2.062927,1Mb,resnet50
2.833816,9.343689,6.925720,0.089111,1.984497,1Mb,resnet50
2.688707,9.058044,6.703491,0.085571,1.889709,1Mb,resnet50
1.930244,7.339111,5.602051,0.081055,1.427002,1Mb,resnet50
2.527406,8.446289,6.349976,0.083008,1.770508,1Mb,resnet50
2.626321,8.673218,6.374329,0.089172,1.833740,1Mb,resnet50
2.012392,7.477051,5.709534,0.085327,1.466858,1Mb,resnet50
2.860853,9.292297,6.886108,0.092712,1.996094,1Mb,resnet50
2.352453,8.124756,6.085266,0.085938,1.678955,1Mb,resnet50
3.328004,10.482666,7.753357,0.096436,2.272400,1Mb,resnet50
3.523666,10.541931,7.766296,0.089600,2.386536,1Mb,resnet50
2.731073,8.739868,6.528503,0.089966,1.899902,1Mb,resnet50
2.864394,9.381287,6.938965,0.091125,2.004761,1Mb,resnet50
3.810925,11.378418,8.321106,0.098938,2.575928,1Mb,resnet50
2.520044,8.816650,6.589294,0.091064,1.799072,1Mb,resnet50
2.811625,9.106262,6.723633,0.095642,1.939880,1Mb,resnet50
2.792466,9.392334,7.021912,0.089722,1.960754,1Mb,resnet50
1.814699,7.262695,5.582703,0.081360,1.367249,1Mb,resnet50
2.370207,8.537109,6.471130,0.088379,1.709351,1Mb,resnet50
2.662974,8.958313,6.693909,0.086670,1.869995,1Mb,resnet50
2.390755,8.826050,6.740540,0.085083,1.699280,1Mb,resnet50
3.261501,10.330322,7.577148,0.093628,2.244202,1Mb,resnet50
2.395017,8.618225,6.472595,0.084412,1.721497,1Mb,resnet50
2.206923,7.842468,5.976990,0.068848,1.570435,1Mb,resnet50
2.514136,8.968445,6.741943,0.087769,1.804199,1Mb,resnet50
5.812310,15.660706,10.995544,0.111694,3.818420,1Mb,resnet50
1.749913,7.217712,5.586731,0.080444,1.346008,1Mb,resnet50
1.647237,7.020020,5.360291,0.091797,1.270630,1Mb,resnet50
2.091445,7.879883,5.976624,0.090454,1.534973,1Mb,resnet50
2.540443,8.797974,6.534180,0.084839,1.809631,1Mb,resnet50
2.166557,7.910461,6.033020,0.078613,1.568054,1Mb,resnet50
2.010754,7.471985,5.622437,0.083008,1.460327,1Mb,resnet50
1.976785,7.780579,5.844666,0.094971,1.472473,1Mb,resnet50
2.548862,9.509949,7.292297,0.095947,1.818481,1Mb,resnet50
1.951870,7.775146,5.960938,0.086731,1.450745,1Mb,resnet50
2.538732,8.335022,6.145752,0.083374,1.757202,1Mb,resnet50
1.795487,7.206787,5.497437,0.084473,1.347168,1Mb,resnet50
1.637298,7.144531,5.554382,0.082764,1.275269,1Mb,resnet50
2.437315,8.429016,6.305908,0.083679,1.748413,1Mb,resnet50
2.880226,9.636108,7.101562,0.096802,2.021729,1Mb,resnet50
2.648576,8.967407,6.667297,0.083984,1.861328,1Mb,resnet50
1.716834,6.969666,5.317017,0.079956,1.310547,1Mb,resnet50
2.443621,8.791931,6.505859,0.095947,1.760437,1Mb,resnet50
1.757031,7.201660,5.525818,0.086914,1.328369,1Mb,resnet50
2.499697,8.889465,6.618408,0.086182,1.790405,1Mb,resnet50
2.913001,8.858887,6.589600,0.046753,1.912781,1Mb,resnet50
